time,pm10,pm2.5,co,no,no2,so2,o3,aqi
12/01/2022 23:00,14.99,13.45,179.57428,0.06450466,4.0598845,1.3370405,60.51255,54
13/01/2022 0:00,24.21,22.2,178.21085,0.050929263,3.819159,1.305185,60.408245,72
13/01/2022 1:00,24.21,22.2,176.65976,0.038490403,3.5987878,1.2926118,60.392048,72
13/01/2022 2:00,24.21,22.2,175.55528,0.031708345,3.4263396,1.2828335,60.38849,72
13/01/2022 3:00,24.21,22.2,174.57152,0.027859135,3.2974048,1.2693359,60.302994,72
13/01/2022 4:00,24.21,22.2,173.78697,0.028285861,3.2667189,1.272121,60.254284,72
13/01/2022 5:00,24.21,22.2,173.95052,0.039402194,3.3609192,1.3016192,60.064217,72
13/01/2022 6:00,24.21,22.2,174.2091,0.083357684,3.5733776,1.3367463,59.871918,72
13/01/2022 7:00,24.21,22.2,174.50885,0.19588514,3.835759,1.3644339,59.84548,72
13/01/2022 8:00,24.21,22.2,173.84717,0.37854058,3.899643,1.3839768,60.126987,72
13/01/2022 9:00,24.21,22.2,172.523,0.5878296,3.685667,1.3794845,60.909294,72
13/01/2022 10:00,24.21,22.2,171.37512,0.7097131,3.431962,1.3737838,62.190403,72
13/01/2022 11:00,24.21,22.2,170.07957,0.72453743,3.2903116,1.3536807,63.365734,72
13/01/2022 12:00,24.21,22.2,169.25386,0.68444633,3.2526207,1.3355455,64.40455,72
13/01/2022 13:00,24.21,22.2,168.75237,0.58629036,3.3544996,1.3212975,65.23982,72
13/01/2022 14:00,24.21,22.2,168.74959,0.467673,3.5919209,1.3071684,65.62391,72
13/01/2022 15:00,24.21,22.2,169.7299,0.3239599,3.9339223,1.3042873,65.56522,72
13/01/2022 16:00,24.21,22.2,171.7894,0.1833352,4.373366,1.2996683,64.97301,72
13/01/2022 17:00,24.21,22.2,174.513,0.1258687,4.735196,1.3040173,64.21857,72
13/01/2022 18:00,24.21,22.2,176.41101,0.1268118,4.852294,1.3024366,63.407715,72
13/01/2022 19:00,24.21,22.2,177.81297,0.12996446,4.7845454,1.3042473,62.987476,72
13/01/2022 20:00,24.21,22.2,178.39331,0.123279415,4.6101513,1.2962675,62.7376,72
13/01/2022 21:00,24.21,22.2,178.33948,0.115297794,4.3748455,1.269514,62.691578,72
13/01/2022 22:00,24.21,22.2,177.89485,0.103964396,4.1184464,1.2384223,62.62798,72
13/01/2022 23:00,24.21,22.2,176.44017,0.08800538,3.8390243,1.2025123,62.58596,72
14/01/2022 0:00,27.61,20.57,174.9676,0.069947235,3.583435,1.1703693,62.665855,69
14/01/2022 1:00,27.61,20.57,173.80115,0.059254516,3.35593,1.1610469,62.70779,69
14/01/2022 2:00,27.61,20.57,172.9652,0.05228664,3.1663983,1.1387603,62.56883,69
14/01/2022 3:00,27.61,20.57,172.14522,0.04742542,3.021393,1.11661,62.582108,69
14/01/2022 4:00,27.61,20.57,171.64522,0.04447271,2.9582915,1.1165229,62.432964,69
14/01/2022 5:00,27.61,20.57,171.61253,0.050462853,3.0254145,1.1286006,62.273006,69
14/01/2022 6:00,27.61,20.57,172.2531,0.0892571,3.2494357,1.1498932,62.01749,69
14/01/2022 7:00,27.61,20.57,172.07553,0.18359953,3.5381315,1.1755261,61.891518,69
14/01/2022 8:00,27.61,20.57,172.075,0.37157407,3.694216,1.179531,62.05406,69
14/01/2022 9:00,27.61,20.57,170.92178,0.62247217,3.5279813,1.1697911,62.695156,69
14/01/2022 10:00,27.61,20.57,169.70517,0.77501124,3.2990983,1.1583519,63.787033,69
14/01/2022 11:00,27.61,20.57,168.188,0.80828136,3.128898,1.1308275,64.876656,69
14/01/2022 12:00,27.61,20.57,167.02522,0.7756438,3.0407288,1.1130632,65.83877,69
14/01/2022 13:00,27.61,20.57,166.84178,0.69632286,3.1262465,1.1074935,66.60621,69
14/01/2022 14:00,27.61,20.57,166.87675,0.5807102,3.3453808,1.1131955,66.93529,69
14/01/2022 15:00,27.61,20.57,167.86139,0.4222923,3.7185693,1.1194615,66.70629,69
14/01/2022 16:00,27.61,20.57,170.16566,0.2613856,4.199756,1.1283847,65.91075,69
14/01/2022 17:00,27.61,20.57,172.86746,0.19576003,4.6155415,1.1485214,64.839874,69
14/01/2022 18:00,27.61,20.57,174.5885,0.21157151,4.7927446,1.1746489,63.838177,69
14/01/2022 19:00,27.61,20.57,175.74153,0.22398868,4.7588916,1.1964384,63.11083,69
14/01/2022 20:00,27.61,20.57,176.32468,0.21801603,4.6024704,1.1987091,62.678604,69
14/01/2022 21:00,27.61,20.57,176.16957,0.20396982,4.3622575,1.1877565,62.439674,69
14/01/2022 22:00,27.61,20.57,175.84358,0.18572938,4.101546,1.1586944,62.26606,69
14/01/2022 23:00,27.61,20.57,174.4203,0.16392228,3.8367283,1.1294954,62.175034,69
15/01/2022 0:00,15.35,10.97,173.20758,0.1401607,3.6105416,1.1008952,62.040157,46
15/01/2022 1:00,15.35,10.97,172.10435,0.11296895,3.4105513,1.0849668,61.974144,46
15/01/2022 2:00,15.35,10.97,171.42535,0.09731975,3.2486413,1.0732223,61.856354,46
15/01/2022 3:00,15.35,10.97,170.13467,0.08456541,3.1175792,1.0595242,61.76604,46
15/01/2022 4:00,15.35,10.97,169.70848,0.07439716,3.0148058,1.0630889,61.710182,46
15/01/2022 5:00,15.35,10.97,169.60962,0.0717234,3.0056252,1.0763346,61.635033,46
15/01/2022 6:00,15.35,10.97,169.8322,0.09524846,3.075543,1.1019677,61.509007,46
15/01/2022 7:00,15.35,10.97,169.89148,0.16021755,3.1968484,1.1166009,61.51135,46
15/01/2022 8:00,15.35,10.97,169.59187,0.30227387,3.209197,1.1292746,61.59932,46
15/01/2022 9:00,15.35,10.97,168.80782,0.5088152,3.0834522,1.1278816,62.231026,46
15/01/2022 10:00,15.35,10.97,167.26027,0.6547264,2.9152088,1.110024,63.409782,46
15/01/2022 11:00,15.35,10.97,166.43277,0.6839324,2.808448,1.0935221,64.737724,46
15/01/2022 12:00,15.35,10.97,165.63359,0.6503796,2.751681,1.0786434,65.94606,46
15/01/2022 13:00,15.35,10.97,165.0811,0.56989366,2.7777624,1.0709983,66.87589,46
15/01/2022 14:00,15.35,10.97,165.6122,0.45879474,2.9479132,1.0810688,67.35034,46
15/01/2022 15:00,15.35,10.97,166.66824,0.312285,3.2671318,1.0902649,67.18458,46
15/01/2022 16:00,15.35,10.97,169.5888,0.16791542,3.7170463,1.1077844,66.36634,46
15/01/2022 17:00,15.35,10.97,172.60649,0.09150176,4.1307263,1.1412979,65.25733,46
15/01/2022 18:00,15.35,10.97,176.05997,0.08884305,4.3712397,1.164233,64.107124,46
15/01/2022 19:00,15.35,10.97,177.66307,0.09421385,4.424832,1.1889361,63.173565,46
15/01/2022 20:00,15.35,10.97,179.1549,0.09227742,4.343683,1.1878517,62.721436,46
15/01/2022 21:00,15.35,10.97,179.37471,0.085069865,4.167897,1.1714859,62.37276,46
15/01/2022 22:00,15.35,10.97,179.44539,0.07203265,3.9616377,1.1456033,62.21538,46
15/01/2022 23:00,15.35,10.97,179.06874,0.05622849,3.7479324,1.1030064,61.957794,46
16/01/2022 0:00,27.53,23.6,178.00282,0.044569258,3.5523653,1.0749118,61.717278,75
16/01/2022 1:00,27.53,23.6,176.80443,0.03556943,3.354412,1.0588794,61.534325,75
16/01/2022 2:00,27.53,23.6,176.23167,0.027263127,3.1887197,1.0406896,61.439995,75
16/01/2022 3:00,27.53,23.6,175.81258,0.020189224,3.0627007,1.0322841,61.43107,75
16/01/2022 4:00,27.53,23.6,175.00046,0.016680518,2.9578993,1.0413752,61.413754,75
16/01/2022 5:00,27.53,23.6,174.86177,0.021156838,2.8971772,1.0614744,61.4077,75
16/01/2022 6:00,27.53,23.6,174.51588,0.0452887,2.9046228,1.0873225,61.396286,75
16/01/2022 7:00,27.53,23.6,174.52728,0.10876523,2.9312732,1.0954596,61.42415,75
16/01/2022 8:00,27.53,23.6,173.9488,0.23270565,2.8403838,1.1010624,61.785305,75
16/01/2022 9:00,27.53,23.6,173.029,0.38727313,2.6882424,1.1053408,62.528774,75
16/01/2022 10:00,27.53,23.6,171.60092,0.47768363,2.5612793,1.1092772,63.866013,75
16/01/2022 11:00,27.53,23.6,170.25636,0.4847686,2.476528,1.1068516,65.21294,75
16/01/2022 12:00,27.53,23.6,169.26726,0.4475145,2.4484143,1.0963873,66.44627,75
16/01/2022 13:00,27.53,23.6,168.9326,0.37234306,2.5021467,1.1038074,67.4319,75
16/01/2022 14:00,27.53,23.6,169.17874,0.27670816,2.6525717,1.111397,67.926384,75
16/01/2022 15:00,27.53,23.6,170.27507,0.15897706,2.9051564,1.1140637,67.80273,75
16/01/2022 16:00,27.53,23.6,172.5022,0.06521511,3.2000654,1.125541,67.15426,75
16/01/2022 17:00,27.53,23.6,175.03621,0.02855701,3.5100253,1.1446308,66.21394,75
16/01/2022 18:00,27.53,23.6,177.00014,0.02201897,3.7115366,1.1595213,65.03635,75
16/01/2022 19:00,27.53,23.6,178.0913,0.022523893,3.7685018,1.1814129,64.210106,75
16/01/2022 20:00,27.53,23.6,178.78871,0.02108243,3.6991138,1.1899099,63.77978,75
16/01/2022 21:00,27.53,23.6,178.6042,0.019327365,3.5594625,1.1774571,63.507362,75
16/01/2022 22:00,27.53,23.6,177.34175,0.0153579,3.3600037,1.1487486,63.290947,75
16/01/2022 23:00,27.53,23.6,176.49025,0.011830253,3.1424074,1.1258587,63.16385,75
17/01/2022 0:00,37.86,27.07,175.30379,0.0096371,2.9320462,1.1079503,63.032852,82
17/01/2022 1:00,37.86,27.07,174.20448,0.007609137,2.730315,1.1026949,63.06134,82
17/01/2022 2:00,37.86,27.07,173.13667,0.00698398,2.5802538,1.0918484,63.04055,82
17/01/2022 3:00,37.86,27.07,172.8102,0.006643867,2.4770467,1.0943218,62.982502,82
17/01/2022 4:00,37.86,27.07,172.63327,0.008647302,2.4687974,1.1147463,62.77893,82
17/01/2022 5:00,37.86,27.07,172.23732,0.018900564,2.5877767,1.1536623,62.641056,82
17/01/2022 6:00,37.86,27.07,172.22766,0.06597322,2.8581996,1.1882046,62.407986,82
17/01/2022 7:00,37.86,27.07,172.29974,0.15402138,3.1791835,1.2083776,62.29385,82
17/01/2022 8:00,37.86,27.07,171.38994,0.27228794,3.3130903,1.1985964,62.301407,82
17/01/2022 9:00,37.86,27.07,169.92424,0.41400436,3.2107978,1.190515,62.938183,82
17/01/2022 10:00,37.86,27.07,168.9757,0.49525207,2.9579492,1.1760424,64.1272,82
17/01/2022 11:00,37.86,27.07,167.24672,0.494606,2.7529001,1.1652981,65.49485,82
17/01/2022 12:00,37.86,27.07,165.9791,0.45742512,2.6420984,1.1497046,66.813545,82
17/01/2022 13:00,37.86,27.07,165.36061,0.3945785,2.642388,1.1375301,67.86067,82
17/01/2022 14:00,37.86,27.07,165.30695,0.30701563,2.7862082,1.14901,68.35839,82
17/01/2022 15:00,37.86,27.07,165.71603,0.2018199,3.0594985,1.1733459,68.37392,82
17/01/2022 16:00,37.86,27.07,167.51874,0.11110926,3.4390361,1.1997311,67.7657,82
17/01/2022 17:00,37.86,27.07,169.24579,0.056396984,3.833472,1.2417823,66.839195,82
17/01/2022 18:00,37.86,27.07,170.96239,0.05255006,4.0648427,1.2818832,65.955025,82
17/01/2022 19:00,37.86,27.07,171.09818,0.05740639,4.0576425,1.300367,65.19642,82
17/01/2022 20:00,37.86,27.07,171.34653,0.057574976,3.9156995,1.3005253,64.81549,82
17/01/2022 21:00,37.86,27.07,170.7135,0.05482059,3.3899074,1.2733634,64.686,82
17/01/2022 22:00,37.86,27.07,170.56274,0.050364975,3.4720595,1.2350615,64.55364,82
17/01/2022 23:00,37.86,27.07,169.5068,0.04373002,3.202918,1.184639,64.517944,82
18/01/2022 0:00,14.12,7.09,168.02214,0.03706178,2.9794564,1.1472709,64.43967,30
18/01/2022 1:00,14.12,7.09,167.19354,0.032858808,2.7869725,1.1157753,64.32523,30
18/01/2022 2:00,14.12,7.09,165.99529,0.030012978,2.6423333,1.0871009,64.26315,30
18/01/2022 3:00,14.12,7.09,165.0775,0.028426731,2.5471814,1.0768784,64.16786,30
18/01/2022 4:00,14.12,7.09,164.49692,0.029763352,2.5394049,1.0853207,63.98661,30
18/01/2022 5:00,14.12,7.09,164.7722,0.04526721,2.6679683,1.1129286,63.705482,30
18/01/2022 6:00,14.12,7.09,165.14856,0.09281853,2.9908397,1.1363623,63.269966,30
18/01/2022 7:00,14.12,7.09,166.14906,0.17041683,3.403749,1.1623254,62.818897,30
18/01/2022 8:00,14.12,7.09,165.56479,0.300803,3.5923257,1.176601,62.779305,30
18/01/2022 9:00,14.12,7.09,164.33374,0.4843978,3.421744,1.1746216,63.34562,30
18/01/2022 10:00,14.12,7.09,163.05797,0.5936975,3.1656125,1.142965,64.54733,30
18/01/2022 11:00,14.12,7.09,162.02805,0.584646,2.9628224,1.1143835,65.91336,30
18/01/2022 12:00,14.12,7.09,161.17781,0.5425264,2.855826,1.0943741,67.1188,30
18/01/2022 13:00,14.12,7.09,160.74974,0.4651038,2.8705525,1.0831043,68.011345,30
18/01/2022 14:00,14.12,7.09,161.05182,0.3645954,3.0375214,1.0928618,68.3743,30
18/01/2022 15:00,14.12,7.09,162.62877,0.23980878,3.3707073,1.1261672,68.26996,30
18/01/2022 16:00,14.12,7.09,165.25404,0.12817916,3.8394754,1.146549,67.42676,30
18/01/2022 17:00,14.12,7.09,168.4061,0.06872703,4.3419843,1.1831611,66.18994,30
18/01/2022 18:00,14.12,7.09,170.98778,0.056872714,4.6132064,1.2139869,64.93981,30
18/01/2022 19:00,14.12,7.09,172.5179,0.056144737,4.6084857,1.2344455,64.091415,30
18/01/2022 20:00,14.12,7.09,173.38542,0.05026025,4.414171,1.2320322,63.7226,30
18/01/2022 21:00,14.12,7.09,173.30942,0.04411664,4.14346,1.2116716,63.55264,30
18/01/2022 22:00,14.12,7.09,173.32208,0.03896259,3.8674579,1.1784713,63.38585,30
18/01/2022 23:00,14.12,7.09,172.4541,0.032514144,3.580275,1.153576,63.37454,30
19/01/2022 0:00,30.04,21.0,171.4154,0.026856162,3.3194213,1.1285075,63.237354,70
19/01/2022 1:00,30.04,21.0,170.65573,0.023920387,3.1050653,1.1094111,63.233913,70
19/01/2022 2:00,30.04,21.0,170.14072,0.02154724,2.9441059,1.0992432,63.131634,70
19/01/2022 3:00,30.04,21.0,169.2468,0.0197158,2.8251328,1.0938069,63.030544,70
19/01/2022 4:00,30.04,21.0,168.78365,0.019824337,2.8100305,1.1130571,62.84432,70
19/01/2022 5:00,30.04,21.0,169.1682,0.033044197,2.9183192,1.1476109,62.538326,70
19/01/2022 6:00,30.04,21.0,169.50514,0.07267596,3.2255447,1.1849396,62.249218,70
19/01/2022 7:00,30.04,21.0,169.89404,0.16710518,3.588897,1.22323,61.960735,70
19/01/2022 8:00,30.04,21.0,169.69495,0.34100816,3.7373571,1.2503961,62.121986,70
19/01/2022 9:00,30.04,21.0,168.38802,0.51848775,3.4715602,1.2424048,62.91185,70
19/01/2022 10:00,30.04,21.0,166.97557,0.58226436,3.195049,1.220136,64.31004,70
19/01/2022 11:00,30.04,21.0,165.61829,0.5678807,3.00745,1.2097989,65.70049,70
19/01/2022 12:00,30.04,21.0,164.9866,0.5156451,2.9368353,1.2012738,66.87966,70
19/01/2022 13:00,30.04,21.0,164.60878,0.42204067,2.9939964,1.2036425,67.810455,70
19/01/2022 14:00,30.04,21.0,165.32729,0.31078926,3.1749241,1.2109766,68.3022,70
19/01/2022 15:00,30.04,21.0,166.62445,0.18725316,3.4812822,1.2143997,68.1266,70
19/01/2022 16:00,30.04,21.0,168.60822,0.09364905,3.8924618,1.2277182,67.393616,70
19/01/2022 17:00,30.04,21.0,171.93864,0.050065335,4.242024,1.2608521,66.44447,70
19/01/2022 18:00,30.04,21.0,174.06435,0.035822246,4.385413,1.2858245,65.4353,70
19/01/2022 19:00,30.04,21.0,175.69994,0.034995798,4.3157325,1.3134937,64.7972,70
19/01/2022 20:00,30.04,21.0,176.22159,0.032639578,4.127455,1.3259887,64.50076,70
19/01/2022 21:00,30.04,21.0,175.66585,0.029066805,3.8602765,1.3203189,64.404854,70
19/01/2022 22:00,30.04,21.0,175.45143,0.025615634,3.6142802,1.2848136,64.33058,70
19/01/2022 23:00,30.04,21.0,174.59647,0.019627763,3.3418164,1.2664292,64.23669,70
20/01/2022 0:00,83.88,41.7,172.92435,0.014496989,3.081777,1.2487841,64.2421,116
20/01/2022 1:00,83.88,41.7,171.81012,0.011599463,2.8703845,1.2266973,64.29306,116
20/01/2022 2:00,83.88,41.7,170.75107,0.00931964,2.6936831,1.2146401,64.306305,116
20/01/2022 3:00,83.88,41.7,169.83124,0.008385138,2.5558987,1.2160841,64.23659,116
20/01/2022 4:00,83.88,41.7,169.43793,0.009846151,2.5147233,1.2335012,64.08104,116
20/01/2022 5:00,83.88,41.7,169.4201,0.018745096,2.5957203,1.2735159,63.890434,116
20/01/2022 6:00,83.88,41.7,169.69684,0.06365838,2.8359137,1.3013759,63.644897,116
20/01/2022 7:00,83.88,41.7,170.32051,0.16629086,3.1281404,1.3337516,63.438076,116
20/01/2022 8:00,83.88,41.7,169.29198,0.28707898,3.2427206,1.3385761,63.49266,116
20/01/2022 9:00,83.88,41.7,167.42003,0.41482934,3.1501179,1.3227185,64.11157,116
20/01/2022 10:00,83.88,41.7,166.488,0.46900445,2.8501358,1.3039769,65.274536,116
20/01/2022 11:00,83.88,41.7,165.15265,0.45317468,2.6447847,1.2961665,66.479965,116
20/01/2022 12:00,83.88,41.7,164.1557,0.4079404,2.5411744,1.2902024,67.76221,116
20/01/2022 13:00,83.88,41.7,163.89471,0.34434167,2.5544133,1.2792432,68.739395,116
20/01/2022 14:00,83.88,41.7,164.2188,0.2549038,2.6900525,1.2865723,69.24887,116
20/01/2022 15:00,83.88,41.7,165.1667,0.155519,2.9649565,1.2973998,69.18479,116
20/01/2022 16:00,83.88,41.7,167.01733,0.08199401,3.2694292,1.3200315,68.60294,116
20/01/2022 17:00,83.88,41.7,169.00801,0.042706393,3.5477731,1.3624414,67.77945,116
20/01/2022 18:00,83.88,41.7,170.78497,0.028403476,3.7222233,1.4076806,66.854256,116
20/01/2022 19:00,83.88,41.7,170.864,0.025716547,3.7273376,1.444877,66.16416,116
20/01/2022 20:00,83.88,41.7,170.96362,0.022801539,3.5993288,1.4570589,65.90473,116
20/01/2022 21:00,83.88,41.7,170.55057,0.019733995,3.4081001,1.4551674,65.794945,116
20/01/2022 22:00,83.88,41.7,169.72069,0.016383,3.1981382,1.423478,65.71133,116
20/01/2022 23:00,83.88,41.7,168.5277,0.012225183,2.9689305,1.3826541,65.607765,116
21/01/2022 0:00,42.27,23.98,167.13356,0.009507827,2.7527964,1.3505557,65.40695,76
21/01/2022 1:00,42.27,23.98,166.59996,0.007436802,2.5641954,1.3200066,65.37514,76
21/01/2022 2:00,42.27,23.98,165.02127,0.006429131,2.413052,1.2857847,65.26871,76
21/01/2022 3:00,42.27,23.98,164.0812,0.006307093,2.3280241,1.2672447,65.30784,76
21/01/2022 4:00,42.27,23.98,163.52008,0.00846736,2.326421,1.2748414,65.06602,76
21/01/2022 5:00,42.27,23.98,163.45654,0.022898462,2.4547794,1.3079863,64.84709,76
21/01/2022 6:00,42.27,23.98,163.8507,0.072377,2.6765237,1.3422419,64.55498,76
21/01/2022 7:00,42.27,23.98,164.13313,0.14879894,2.9898272,1.3592429,64.38361,76
21/01/2022 8:00,42.27,23.98,163.631,0.24562271,3.1665144,1.3733971,64.42068,76
21/01/2022 9:00,42.27,23.98,162.47757,0.36651835,3.0520833,1.3524467,65.09935,76
21/01/2022 10:00,42.27,23.98,161.22267,0.42280725,2.7603333,1.3159016,66.47444,76
21/01/2022 11:00,42.27,23.98,160.22845,0.41910443,2.5419607,1.2846699,67.6251,76
21/01/2022 12:00,42.27,23.98,159.5857,0.3805839,2.4485857,1.2678498,68.75322,76
21/01/2022 13:00,42.27,23.98,159.59688,0.3217659,2.462243,1.249383,69.648834,76
21/01/2022 14:00,42.27,23.98,160.19452,0.23981066,2.6211207,1.251624,70.074615,76
21/01/2022 15:00,42.27,23.98,161.48419,0.15246037,2.8789434,1.2703162,70.0636,76
21/01/2022 16:00,42.27,23.98,163.26299,0.08398613,3.2000356,1.3003366,69.4234,76
21/01/2022 17:00,42.27,23.98,165.65007,0.0435493,3.4875562,1.3379344,68.634735,76
21/01/2022 18:00,42.27,23.98,167.78477,0.030647717,3.6374571,1.3717302,67.75544,76
21/01/2022 19:00,42.27,23.98,168.91173,0.028254405,3.6594954,1.3867011,66.97354,76
21/01/2022 20:00,42.27,23.98,169.57913,0.025338924,3.5192442,1.3890018,66.60323,76
21/01/2022 21:00,42.27,23.98,169.93622,0.02250302,3.3184597,1.3745178,66.38524,76
21/01/2022 22:00,42.27,23.98,169.6564,0.01844164,3.1144671,1.3501264,66.114334,76
21/01/2022 23:00,42.27,23.98,168.72424,0.013707517,2.8948088,1.3130305,65.93385,76
22/01/2022 0:00,8.79,6.18,167.83646,0.010542984,2.7526243,1.2832824,65.772644,26
22/01/2022 1:00,8.79,6.18,166.92513,0.008202444,2.5753884,1.2597136,65.62259,26
22/01/2022 2:00,8.79,6.18,166.09232,0.006595017,2.4279768,1.2480327,65.48631,26
22/01/2022 3:00,8.79,6.18,165.29579,0.006135807,2.3038392,1.2415497,65.314445,26
22/01/2022 4:00,8.79,6.18,165.0562,0.006855408,2.258985,1.2502457,65.06015,26
22/01/2022 5:00,8.79,6.18,164.9445,0.01631285,2.2898786,1.2822908,64.83736,26
22/01/2022 6:00,8.79,6.18,165.10226,0.046609737,2.3586438,1.3153208,64.579704,26
22/01/2022 7:00,8.79,6.18,165.19902,0.09709713,2.4846373,1.3353887,64.53845,26
22/01/2022 8:00,8.79,6.18,164.8145,0.17732506,2.5520072,1.3445904,64.70138,26
22/01/2022 9:00,8.79,6.18,164.18733,0.278088,2.5179412,1.3420105,65.23582,26
22/01/2022 10:00,8.79,6.18,163.09755,0.3427018,2.3917382,1.3155082,66.32472,26
22/01/2022 11:00,8.79,6.18,162.0691,0.3532244,2.3124726,1.2892003,67.336655,26
22/01/2022 12:00,8.79,6.18,161.52756,0.32853025,2.272757,1.262205,68.23878,26
22/01/2022 13:00,8.79,6.18,161.49428,0.2779491,2.3213122,1.2502179,69.053474,26
22/01/2022 14:00,8.79,6.18,162.33672,0.20504612,2.4628372,1.2513224,69.42953,26
22/01/2022 15:00,8.79,6.18,163.23628,0.12722047,2.682402,1.2669911,69.30434,26
22/01/2022 16:00,8.79,6.18,165.43755,0.06558146,2.9416952,1.2879597,68.68251,26
22/01/2022 17:00,8.79,6.18,168.09012,0.032224655,3.2469685,1.3243787,67.74725,26
22/01/2022 18:00,8.79,6.18,170.45041,0.0237589,3.498462,1.3572664,66.64741,26
22/01/2022 19:00,8.79,6.18,172.02931,0.024482815,3.5897627,1.3879261,65.7857,26
22/01/2022 20:00,8.79,6.18,172.7856,0.023662258,3.5228014,1.3976154,65.14697,26
22/01/2022 21:00,8.79,6.18,173.29062,0.021635221,3.4141097,1.394926,64.744835,26
22/01/2022 22:00,8.79,6.18,173.31656,0.018161418,3.236747,1.3706187,64.384285,26
22/01/2022 23:00,8.79,6.18,172.48782,0.014463193,3.0747347,1.3351642,64.03737,26
23/01/2022 0:00,11.67,9.31,171.70221,0.012268139,2.9145684,1.3059347,63.80388,39
23/01/2022 1:00,11.67,9.31,170.61346,0.010750583,2.7572844,1.2972248,63.64449,39
23/01/2022 2:00,11.67,9.31,169.73355,0.01016276,2.6225483,1.2874267,63.40249,39
23/01/2022 3:00,11.67,9.31,169.23189,0.009842972,2.506987,1.2821106,63.234135,39
23/01/2022 4:00,11.67,9.31,169.36218,0.012848908,2.4479837,1.3038727,63.07077,39
23/01/2022 5:00,11.67,9.31,169.44254,0.027668077,2.4394937,1.325086,62.892197,39
23/01/2022 6:00,11.67,9.31,169.64731,0.059190236,2.4857752,1.3545727,62.819035,39
23/01/2022 7:00,11.67,9.31,169.35498,0.117015004,2.5529795,1.4067253,62.8546,39
23/01/2022 8:00,11.67,9.31,169.05153,0.2169597,2.5597856,1.4198645,63.148205,39
23/01/2022 9:00,11.67,9.31,167.92705,0.3305822,2.5266826,1.4054414,63.76432,39
23/01/2022 10:00,11.67,9.31,166.70273,0.39364463,2.4148345,1.3927169,64.923,39
23/01/2022 11:00,11.67,9.31,166.01588,0.40036517,2.349042,1.3704787,66.06204,39
23/01/2022 12:00,11.67,9.31,165.38477,0.37090978,2.3215625,1.3546095,67.14294,39
23/01/2022 13:00,11.67,9.31,165.19844,0.30909887,2.365544,1.3466632,67.9326,39
23/01/2022 14:00,11.67,9.31,165.51695,0.22936195,2.5084295,1.3592441,68.27112,39
23/01/2022 15:00,11.67,9.31,166.90236,0.14601369,2.7386115,1.3621455,68.148575,39
23/01/2022 16:00,11.67,9.31,169.43065,0.08272542,3.0284808,1.3837508,67.577545,39
23/01/2022 17:00,11.67,9.31,172.62082,0.045660608,3.3490472,1.4073023,66.67239,39
23/01/2022 18:00,11.67,9.31,175.62022,0.038240522,3.6182024,1.4393084,65.61563,39
23/01/2022 19:00,11.67,9.31,177.89581,0.040878493,3.749429,1.4612274,64.75303,39
23/01/2022 20:00,11.67,9.31,178.51897,0.04178702,3.686581,1.4645368,64.28092,39
23/01/2022 21:00,11.67,9.31,177.2364,0.03943632,3.5297759,1.4529452,64.05407,39
23/01/2022 22:00,11.67,9.31,177.54944,0.033450402,3.351661,1.4291822,63.799763,39
23/01/2022 23:00,11.67,9.31,176.7242,0.027811512,3.1388714,1.3844146,63.66594,39
24/01/2022 0:00,15.33,13.78,175.82556,0.022760415,2.9360898,1.3614188,63.533844,55
24/01/2022 1:00,15.33,13.78,175.12262,0.020629015,2.765214,1.3418201,63.429695,55
24/01/2022 2:00,15.33,13.78,174.82977,0.020262918,2.6532042,1.3300046,63.27556,55
24/01/2022 3:00,15.33,13.78,173.945,0.021250589,2.576853,1.3366933,63.204277,55
24/01/2022 4:00,15.33,13.78,173.95093,0.02731049,2.5918732,1.3531512,63.113396,55
